PA Code,NSC Code,NCES Code,AUN Code,ULCS Code,SRC School ID,School Name (ULCS),Publication Name,Abbreviated Name,Year Opened,School Level,Admission Type,Current Grade Span Served,Grade Span at Scale,Phasing-In ,Phasing-Out,Governance,Management Organization,School Reporting Category,Alternate Education Type,Major Intervention,Major Intervention Year,Community School,CTE Status,Title I Designation,Federal Accountability Designation,City Council District,Multiple Addresses,Street Address,City,State,Zip Code,Phone Number,Fax Number,Website,School Leader Name,Learning Network,Assistant Superintendent,Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,lon,lat,attendance,el_cat,hi_cat
7580,N/A,4.20006E+11,126513210,3326,NA,UNIVERSAL INSTITUTE,Universal Institute Charter School,Universal Institute,1999,ELEMENTARYMIDDLE,CITYWIDE,'00-08','00-08',0,0,CHARTER,UNIVERSAL,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,REWARD (HIGH PROGRESS),2,0,801 S. 15TH ST.,PHILADELPHIA,PA,19146,215-732-2876,215-732-8066,www.universalcompanies.org/education/universal-institute-charter-school/,JEFFREY WILLIAMS,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.16775,39.9408349,755,TRUE,FALSE
7574,393386,4.20005E+11,126513150,3328,NA,"MATH, SCIENCE AND TECHNOLOGY","Mathematics, Science, and Technology Community Charter School (MaST)",MaST,1999,ELEMENTARYMIDDLEHIGH,CITYWIDE,'00-12','00-12',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,10,0,1800 BYBERRY RD.,PHILADELPHIA,PA,19116,267-348-1100,267-348-1217,www.mastccs.org/,JOHN F. SWOYER III,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1,-75.005228,40.113756,1313,TRUE,TRUE
7584,N/A,4.20006E+11,126513250,3329,NA,YOUNG SCHOLARS CHARTER SCHOOL,Young Scholars Charter School,Young Scholars,1999,MIDDLE,CITYWIDE,'06-08','06-08',0,0,CHARTER,SCHOLAR ACADEMIES,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,REWARD (HIGH PROGRESS),5,0,900 N. MARSHALL ST.,PHILADELPHIA,PA,19123,215-232-9727,215-232-4542,www.phillyscholars.org/yscs/,JESSIKA MCLAUGHLIN,CHARTERS,N/A,0,0,0,0,0,0,1,1,1,0,0,0,0,-75.1479766,39.9675412,261,TRUE,FALSE
7666,393312,4.20008E+11,126513450,3331,NA,FRANKLIN TOWNE CHARTER SCHOOL,Franklin Towne Charter High School,Franklin Towne High School,2.00E+03,HIGH,CITYWIDE WITH CRITERIA,'09-12','09-12',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,REWARD (HIGH ACHIEVEMENT),6,0,5301 TACONY ST. BOX 310,PHILADELPHIA,PA,19137,215-289-5000,215-535-8910,http://www.franklintowne.org,EUGENIA KOO,CHARTERS,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.0667271,40.0073397,1197,FALSE,TRUE
7672,393385,4.20008E+11,126513480,3332,NA,MARIANA BRACETTI ACADEMY,Mariana Bracetti Academy Charter School,Mariana Bracetti,2.00E+03,ELEMENTARYMIDDLEHIGH,CITYWIDE,"'00-04, 06-12'",'00-12',1,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,1,0,1840 TORRESDALE AVE.,PHILADELPHIA,PA,19124,215-291-4436,215-291-4985,http://www.mbacs.org/,JANA SOMMA,CHARTERS,N/A,1,1,1,1,1,0,1,1,1,1,1,1,1,-75.093961,40.005598,1226,TRUE,TRUE
7665,393413,4.20008E+11,126513440,3333,NA,ESPERANZA ACADEMY CHARTER,Esperanza Academy Charter School,Esperanza Academy,2.00E+03,MIDDLEHIGH,CITYWIDE,'06-12','06-12',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,7,0,301 W. HUNTING PARK AVE.,PHILADELPHIA,PA,19140,215-457-3667,215-457-4381,http://www.neacademy.net/,"ANGELA SMITH, TANIA DIAZ",CHARTERS,N/A,0,0,0,0,0,0,1,1,1,1,1,1,1,-75.1332571,40.0150502,1425,FALSE,TRUE
7649,392803,4.20008E+11,126513420,3334,NA,NEW FOUNDATIONS CHARTER SCHOOL,New Foundations Charter School,New Foundations,2.00E+03,ELEMENTARYMIDDLEHIGH,CITYWIDE WITH CRITERIA,'00-12','00-12',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,6,1,8001 TORRESDALE AVE.,PHILADELPHIA,PA,19136,215-624-8100,215-624-0600,http://www.nfcsonline.org/,"SHIRA WOOLF-COHEN, WILLIAM SCHILLING",CHARTERS,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1,-75.0241978,40.0351622,1467,TRUE,TRUE
7685,N/A,4.20009E+11,126510004,3335,NA,PEOPLE FOR PEOPLE,People for People Charter School,People for People,2001,ELEMENTARYMIDDLE,CITYWIDE,'00-09','00-09',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,PRIORITY,5,0,800 N. BROAD ST.,PHILADELPHIA,PA,19130,215-763-7060,215-763-6210,www.pfpcs.org/pages/PPCS,PRI SEEBADRI,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,1,0,0,0,-75.160675,39.968101,536,TRUE,FALSE
7647,393231,4.20007E+11,126513400,3336,NA,PHILA PERFORMING ARTS-BROAD ST,Philadelphia Performing Arts: A String Theory Charter School,Philadelphia Performing Arts,2.00E+03,ELEMENTARYMIDDLEHIGH,CITYWIDE WITH CRITERIA,'00-12','00-12',0,0,CHARTER,STRING THEORY,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,2,1,2600 S. BROAD ST.,PHILADELPHIA,PA,19145,215-551-4000,215-551-1113,www.ppacs.net/,"ANGELA CICCANTI(MS), DR. JACK CARR, ANGELA PULEIO",CHARTERS,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1,-75.1713279,39.9178346,2162,TRUE,TRUE
7639,N/A,4.20007E+11,126513380,3337,NA,GLOBAL LEADERSHIP ACADEMY,Global Leadership Academy Charter School,Global Leadership,2.00E+03,ELEMENTARYMIDDLE,CITYWIDE,'00-08','00-08',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,4,0,4601 W. GIRARD AVE.,PHILADELPHIA,PA,19131,267-295-5700,215-295-5701,http://www.glacharter.org/,TAMIKA EVANS,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.2157286,39.9730193,705,TRUE,FALSE
7683,N/A,4.20009E+11,126513510,3341,NA,INDEPENDENCE CHARTER SCHOOL,Independence Charter School,Independence,2001,ELEMENTARYMIDDLE,CITYWIDE,'00-08','00-08',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,2,0,1600 LOMBARD ST.,PHILADELPHIA,PA,19146,215-238-8000,215-545-2924,www.independencecharter.org/,KRISTEN LONG,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.16872,39.9449936,812,TRUE,FALSE
7671,393297,4.20008E+11,126513470,3342,NA,DELAWARE VALLEY CHARTER,Delaware Valley Charter High School,Delaware Valley,2001,HIGH,CITYWIDE,'09-12','09-12',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,PRIORITY,9,0,5201 OLD YORK RD.  SUITE A,PHILADELPHIA,PA,19141,215-455-2550,215-455-5701,www.dvchs.net/,MICHELLE BROWN,CHARTERS,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.1446309,40.0329607,594,FALSE,TRUE
7826,N/A,4.20013E+11,126510017,3350,NA,KHEPERA CHARTER SCHOOL,Khepera Charter School,Khepera,2004,ELEMENTARYMIDDLE,CITYWIDE,'00-08','00-08',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,5,1,926 SEDGLEY AVE.,PHILADELPHIA,PA,19119,215-843-1700,215-843-3530,http://www.khepera.schoolfusion.us/,LISA BELLAMY,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1456559,40.0013947,417,TRUE,FALSE
8358,393537,N/A,126514864,3353,NA,KIPP DUBOIS CHARTER SCHOOL,KIPP DuBois Charter School,KIPP DuBois,2015,HIGH,CITYWIDE WITH CRITERIA,'09-12','09-12',0,0,CHARTER,KIPP,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,N/A,4,0,5070 PARKSIDE AVE.,PHILADELPHIA,PA,19131,267-687-4297,215-307-3271,http://www.kippphiladelphia.org/schools/kdca,AARON BASS,CHARTERS,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.2210659,39.979998,539,FALSE,TRUE
7722,N/A,4.20011E+11,126510006,3357,NA,WEST PHILA ACHIEVEMENT,West Philadelphia Achievement Charter School,West Philadelphia Achievement,2002,ELEMENTARY,CITYWIDE,'00-05','00-05',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,4,0,6701 CALLOWHILL ST.,PHILADELPHIA,PA,19151,215-476-6471,215-476-6481,http://www.wpaces.org/,CHRISTINE GODFREY,CHARTERS,N/A,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.254104,39.970693,705,TRUE,FALSE
7737,393447,4.20011E+11,126510009,3358,NA,PHILADELPHIA ELECTRICAL AND,Philadelphia Electrical and Technology Charter School,PE&T,2002,HIGH,CITYWIDE,'09-12','09-12',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,PROGRAMS,1,NO DESIGNATION,2,0,1420 CHESTNUT ST.,PHILADELPHIA,PA,19102,267-514-1823,267-514-1834,www.petchs.org/,ERIN DOUGHERTY,CHARTERS,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.1650802,39.9506467,622,FALSE,TRUE
7684,N/A,4.20009E+11,126510008,3359,NA,RICHARD ALLEN PREP,Richard Allen Preparatory Charter School,Richard Allen,2001,MIDDLE,CITYWIDE,'05-08','05-09',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,3,0,2601 S. 58TH ST.,PHILADELPHIA,PA,19143,215-878-1544,215-727-0711,http://www.rapcs.org/,LAWRENCE JONES,CHARTERS,N/A,0,0,0,0,0,1,1,1,1,0,0,0,0,-75.2185525,39.9283502,508,TRUE,FALSE
7677,N/A,4.20009E+11,126510001,3360,NA,RUSSELL BYERS CHARTER SCHOOL,Russell Byers Charter School,Russell Byers,2001,ELEMENTARY,CITYWIDE,'00-06','00-07',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,5,0,1911 ARCH ST.,PHILADELPHIA,PA,19103,215-972-1700,215-972-1701,www.byerschool.org/,JESSE BEAN,CHARTERS,N/A,1,1,1,1,1,1,1,0,0,0,0,0,0,-75.171711,39.955705,486,TRUE,FALSE
7678,393318,4.20008E+11,126510002,3361,NA,MASTERY CHARTER-LENFEST CAMPUS,Mastery Charter School at Lenfest Campus,Mastery Lenfest,2001,MIDDLEHIGH,CITYWIDE WITH CRITERIA,'07-12','07-12',0,0,CHARTER,MASTERY,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,1,0,35 S. 4TH ST.,PHILADELPHIA,PA,19106,215-922-1902,215-922-1903,www.masterycharter.org/schools/middle-and-high-schools/lenfest-campus/,STEVEN KOLLAR,CHARTERS,N/A,0,0,0,0,0,0,0,1,1,1,1,1,1,-75.1470825,39.9495521,552,FALSE,TRUE
7724,N/A,4.20011E+11,126510007,3362,NA,WISSAHICKON CHARTER SCHOOL,Wissahickon Charter School,Wissahickon,2002,ELEMENTARYMIDDLE,CITYWIDE WITH CRITERIA,'00-08','00-08',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,4,1,4700 WISSAHICKON AVE.,PHILADELPHIA,PA,19144,267-338-1020,267-338-1030,www.wissahickoncharter.org/wp/,KRISTINA LITTELL,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.171174,40.0160292,889,TRUE,FALSE
7744,393570,4.20009E+11,1.01E+08,3364,NA,FIRST PHILADELPHIA CHARTER,First Philadelphia Preparatory Charter School,First Philadelphia,2002,ELEMENTARYMIDDLEHIGH,CITYWIDE WITH CRITERIA,'00-12','00-12',0,0,CHARTER,AMERICAN PARADIGM,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,7,1,4300 TACONY ST.,PHILADELPHIA,PA,19124,215-743-3100,215-743-9877,www.ap-schools.org/firstphiladelphia/,DR. JOSEPH E. GILLESPIE,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1,-75.0819726,40.0073134,1680,TRUE,TRUE
7748,N/A,4.2001E+11,126510005,3365,NA,GREEN WOODS CHARTER SCHOOL,Green Woods Charter School,Green Woods,2002,ELEMENTARYMIDDLE,CITYWIDE WITH CRITERIA,'00-08','00-08',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,4,0,468 DOMINO LANE,PHILADELPHIA,PA,19128,215-482-6337,215-482-9135,http://www.greenwoodscharter.org/,JEAN M. WALLACE,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.2335033,40.0431939,678,TRUE,FALSE
7777,393359,4.20012E+11,126510014,3366,NA,MARITIME ACADEMY CHARTER,Maritime Academy Charter School (MACHS),Maritime,2003,ELEMENTARYMIDDLEHIGH,CITYWIDE,'02-12','02-12',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,6,1,2275 BRIDGE ST.,PHILADELPHIA,PA,19137,215-535-4555,215-535-4398,www.maritimecharter.org/,"EDWARD POZNEK, BRIAN LYTZ, PETER SAUNDERS",CHARTERS,N/A,0,0,1,1,1,1,1,1,1,1,1,1,1,-75.0677223,40.0078954,827,TRUE,TRUE
7750,N/A,4.20011E+11,126510010,3368,NA,BELMONT ELEMENTARY CHARTER,Belmont Charter School,Belmont,2005,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08','00-08',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,3,0,4030 BROWN ST.,PHILADELPHIA,PA,19104,215-823-8208,215-823-8209,www.cea-philly.org/index.php/our-schools/belmont-charter-school,FARISH SAWYER,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.204671,39.9669655,707,TRUE,FALSE
7776,N/A,4.20012E+11,126510013,3370,NA,KIPP PHILADELPHIA CHARTER,KIPP Philadelphia Charter School,KIPP Philadelphia,2003,ELEMENTARYMIDDLE,CITYWIDE,'00-08','00-08',0,0,CHARTER,KIPP,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,5,1,2709 N. BROAD ST. 4rth Floor,PHILADELPHIA,PA,19132,215-227-1728,215-827-5942,www.kippphiladelphia.org/,"BEN SPEICHER, RYANE BURKE",CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.154383,39.9943534,753,TRUE,FALSE
7775,N/A,4.20012E+11,126510011,3372,NA,DISCOVERY CHARTER SCHOOL,Discovery Charter School,Discovery,2003,ELEMENTARYMIDDLE,CITYWIDE,'00-08','00-08',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,4,0,4700 PARKSIDE AVE.,PHILADELPHIA,PA,19131,215-879-8182,215-879-9510,http://discoverycharterschool.com/,KHAILIAH CANADA,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.214046,39.977122,755,TRUE,FALSE
7828,N/A,4.20013E+11,126510016,3378,NA,PHILADELPHIA MONTESSORI,Philadelphia Montessori Charter School,Philadelphia Montessori,2004,ELEMENTARY,CITYWIDE,'00-06','00-06',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,2,0,2227 ISLAND AVE.,PHILADELPHIA,PA,19142,215-365-4011,215-365-4367,www.philadelphiamontessori.org/,CARRIE KRIES,CHARTERS,N/A,1,1,1,1,1,1,1,0,0,0,0,0,0,-75.2454905,39.9164363,174,TRUE,FALSE
7825,N/A,4.20013E+11,126510015,3379,NA,AD PRIMA CHARTER SCHOOL,Ad Prima Charter School,Ad Prima,2004,ELEMENTARYMIDDLE,CITYWIDE,'00-08','00-08',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,4,1,1922-24 N. 63RD ST.,PHILADELPHIA,PA,19151,267-403-2672,267-292-40583,www.adprimacharterschool.org/,"SHARAINE BROWN, STEPHANI FINNIN",CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.2480514,39.9858398,720,TRUE,FALSE
7909,393304,4.20015E+11,126510022,3383,NA,MASTERY CHARTER-SHOEMAKER,Mastery Charter School at Shoemaker Campus,Mastery Shoemaker,2006,MIDDLEHIGH,CITYWIDE WITH CRITERIA,'07-12','07-12',0,0,CHARTER,MASTERY,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,3,0,5301 MEDIA ST.,PHILADELPHIA,PA,19131,267-296-7111,267-296-7112,www.masterycharter.org/schools/shoemaker-campus/about-shoemaker.html,SHARIF EL-MEKKI,CHARTERS,N/A,0,0,0,0,0,0,0,1,1,1,1,1,1,-75.2284481,39.9760828,747,FALSE,TRUE
7857,N/A,4.20014E+11,126510021,3384,NA,FOLK ARTS CULTURAL TREASURES,Folks Arts Culture Treasures Charter School,FACTS,2005,ELEMENTARYMIDDLE,CITYWIDE,'00-08','00-08',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,1,0,1023 CALLOWHILL ST.,PHILADELPHIA,PA,19123,215-569-2600,215-569-3985,www.factschool.org/,PHENG LIM,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1561547,39.9590763,480,TRUE,FALSE
7910,393396,4.20014E+11,126510023,3385,NA,MASTERY CHARTER-THOMAS CAMPUS,Mastery Charter School at Thomas Campus,Mastery Thomas,2005,ELEMENTARYMIDDLEHIGH,CITYWIDE WITH CRITERIA,'00-12','00-12',0,0,CHARTER,MASTERY,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,2,1,927 JOHNSTON ST.,PHILADELPHIA,PA,19148,267-236-0036,267-236-0030,www.masterycharter.org/schools/thomas-campus/,"MICHAEL FARRELL, KRISTY FRUIT",CHARTERS,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1,-75.1635482,39.9146686,1325,TRUE,TRUE
7856,N/A,4.20014E+11,126510019,3386,NA,NORTHWOOD CHARTER SCHOOL,Northwood Academy Charter School,Northwood,2005,ELEMENTARYMIDDLE,CITYWIDE WITH CRITERIA,'00-08','00-08',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,7,0,4621 CASTOR AVE.,PHILADELPHIA,PA,19124,215-289-5606,215-289-5464,www.northwoodcs.org/,"PATRICIA MYCHACK, CINDY CAREY",CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.0948285,40.0204106,783,TRUE,FALSE
7981,393378,4.20076E+11,185515523,3388,NA,BOYS LATIN OF PHILA CHARTER,Boys Latin of Philadelphia Charter School,Boys Latin,2007,MIDDLEHIGH,CITYWIDE,'06-12','06-12',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,FOCUS,3,1,5501 CEDAR AVE.,PHILADELPHIA,PA,19143,215-387-5149,215-387-5159,www.boyslatin.org/pages/blmain,"NICHOLAS PASCALE, NOAH TENNANT",CHARTERS,N/A,0,0,0,0,0,0,1,1,1,1,1,1,1,-75.2334227,39.9517603,851,FALSE,TRUE
7979,N/A,4.20076E+11,182514568,3389,NA,KEYSTONE ACADEMY CHARTER,Keystone Academy Charter School,Keystone Academy,2007,ELEMENTARYMIDDLE,CITYWIDE,'00-08','00-08',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,6,0,6660 KEYSTONE ST.,PHILADELPHIA,PA,19135,215-332-2111,215-332-2840,www.keystoneacademycs.org/,KATHRYN MAKAR,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.044761,40.021842,592,TRUE,FALSE
7960,N/A,4.20076E+11,108515107,3392,NA,SOUTHWEST LEADERSHIP ACADEMY,Southwest Leadership Academy Charter School,Southwest Leadership,2007,ELEMENTARYMIDDLE,CITYWIDE WITH CRITERIA,'00-08','00-08',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,REWARD (HIGH PROGRESS),2,0,7101 PASCHALL AVE.,PHILADELPHIA,PA,19142,215-729-1939,215-729-1976,www.slacs-phila.org/,ALPHONSO EVANS,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.2425133,39.9181336,485,TRUE,FALSE
7961,393317,4.20076E+11,151514721,3393,NA,MASTERY CHARTER @ PICKETT,Mastery Charter School at Pickett Campus,Mastery Pickett,2007,MIDDLEHIGH,CITYWIDE WITH CRITERIA,'06-12','06-12',0,0,CHARTER,MASTERY,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,8,0,5700 WAYNE AVE.,PHILADELPHIA,PA,19144,215-866-9000,215-866-9001,www.masterycharter.org/schools/pickett-campus/,JASON KEGEL,CHARTERS,N/A,0,0,0,0,0,0,1,1,1,1,1,1,1,-75.1811125,40.0324205,879,FALSE,TRUE
7985,N/A,4.20081E+11,173515368,3394,NA,PAN AMERICAN ACADEMY CHARTER,Pan American Academy Charter School,Pan American,2008,ELEMENTARYMIDDLE,CITYWIDE WITH CRITERIA,'00-08','00-08',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,7,0,2830 N. AMERICAN ST.,PHILADELPHIA,PA,19133,215-425-1212,215-423-0871,http://www.panamcs.org/,DR. DARCY RUSSOTTO,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.136429,39.9941631,720,TRUE,FALSE
8031,N/A,4.20081E+11,104510394,3395,NA,ANTONIA PANTOJA CHARTER SCHOOL,Antonia Pantoja Charter School,Antonia Pantoja,2008,ELEMENTARYMIDDLE,CITYWIDE,'00-08','00-08',0,0,CHARTER,ASPIRA,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,REWARD (HIGH PROGRESS),7,0,4101 N. AMERICAN ST.,PHILADELPHIA,PA,19140,215-329-2733,215-329-2433,www.aspirapa.org/schools/pantoja-charter/,SANDRA GONZALEZ,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1308137,40.0130464,707,TRUE,FALSE
8124,N/A,4.20082E+11,172510793,3396,NA,KIPP WEST PHILA PREP CHARTER,KIPP West Philadelphia Preparatory Charter School,KIPP West,2009,MIDDLE,CITYWIDE WITH CRITERIA,'05-08','05-08',0,0,CHARTER,KIPP,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,3,0,5900 BALTIMORE AVE. 2nd Floor,PHILADELPHIA,PA,19143,215-294-2973,215-294-8707,www.kippphiladelphia.org/schools/kwpp,CHESHONNA MILES,CHARTERS,N/A,0,0,0,0,0,1,1,1,1,0,0,0,0,-75.241845,39.944532,359,TRUE,FALSE
8127,393562,4.20082E+11,177518712,3397,NA,EASTERN UNIVERSITY ACADEMY,Eastern University Academy Charter School,Eastern,2009,MIDDLEHIGH,CITYWIDE,'07-12','07-12',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,4,0,3300 HENRY AVE.,PHILADELPHIA,PA,19129,215-769-3131,215-769-3112,www.euacademycs.org/,OMAR BARLOW,CHARTERS,N/A,0,0,0,0,0,0,0,1,1,1,1,1,1,-75.1842176,40.0118236,335,FALSE,TRUE
8083,393518,4.20082E+11,114514135,3399,NA,SANKOFA FREEDOM ACADEMY,Sankofa Freedom Academy Charter School,Sankofa,2009,ELEMENTARYMIDDLEHIGH,CITYWIDE WITH CRITERIA,'00-12','00-12',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,7,1,4256 PAUL ST.,PHILADELPHIA,PA,19124,215-288-2001,215-288-2099,www.sfacs.us/,DR. AYESHA IMANI,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1,-75.0880928,40.0096064,674,TRUE,TRUE
8123,N/A,4.20082E+11,147513703,3403,NA,FRANKLIN TOWNE ELEMENTARY,Franklin Towne Charter Elementary School,Franklin Towne Elementary,2009,ELEMENTARYMIDDLE,CITYWIDE WITH CRITERIA,'00-08','00-08',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,6,0,4259 RICHMOND ST.,PHILADELPHIA,PA,19137,215-289-3389,215-288-4041,http://es.franklintowne.org/,JAMES MUNIZZA,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.074875,39.9957277,908,TRUE,FALSE
8126,393308,4.20082E+11,192518422,3404,NA,TACONY ACADEMY CHARTER SCHOOL,Tacony Academy Charter School,Tacony Academy,2009,ELEMENTARYMIDDLEHIGH,CITYWIDE WITH CRITERIA,'00-12','00-12',0,0,CHARTER,AMERICAN PARADIGM,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,1,NO DESIGNATION,10,1,1330 RHAWN ST.,PHILADELPHIA,PA,19111,215-742-5100,215-742-5200,www.ap-schools.org/taconyacademy/,"ASHLEY REDFEARN, NAIMAH HOLLIDAY",CHARTERS,N/A,1,1,1,1,1,1,1,1,1,1,1,1,1,-75.0653028,40.0672175,1089,TRUE,TRUE
8149,N/A,4.20084E+11,133513315,3406,NA,ASPIRA CHARTER @ STETSON,Aspira Charter School at Stetson,Stetson,2010,MIDDLE,NEIGHBORHOOD,'05-08','05-08',0,0,CHARTER,ASPIRA,CHARTER SCHOOLS,N/A,RENAISSANCE CHARTER,2010-2011,N/A,N/A,1,FOCUS,7,0,3200 B. ST.,PHILADELPHIA,PA,19134,215-291-4720,N/A,www.aspirapa.org/schools/stetson-charter/,THOMAS MULLIN,CHARTERS,N/A,0,0,0,0,0,1,1,1,1,0,0,0,0,-75.1255316,39.9990056,879,TRUE,FALSE
